taxonKey,acceptedTaxonKey,scientificName,kingdom,phylum,class,order,family,genus,taxon rank,nomenclatural code,location,country code,occurrence status,establishment means,degree of establishment,introduction pathway 1,introduction pathway 2,introduction pathway 3,introduction pathway 4,introduction pathway 5,introduction pathway 6,introduction pathway 7,date first observation,date last observation,source,occurrence remarks,native range,terrestrial,marine,freshwater,date added,added by,verified by
7825775,7825775,Fissidens viridulus (Sw. ex anon.) Wahlenb.,Plantae,Bryophyta,Bryopsida,Dicranales,Fissidentaceae,Fissidens,species,,Belgium,BE,,native,native,,,,,,,,1872-07-31,2024-06-15,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,,FALSE,,,,
7825775,7825775,Fissidens viridulus (Sw. ex anon.) Wahlenb.,Plantae,Bryophyta,Bryopsida,Dicranales,Fissidentaceae,Fissidens,species,,Flanders,BE,,native,native,,,,,,,,1872-07-31,2024-06-15,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,,FALSE,,,,
7825775,7825775,Fissidens viridulus (Sw. ex anon.) Wahlenb.,Plantae,Bryophyta,Bryopsida,Dicranales,Fissidentaceae,Fissidens,species,,Wallonia,BE,,native,native,,,,,,,,1872-07-31,2024-06-15,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,,FALSE,,,,
7825775,7825775,Fissidens viridulus (Sw. ex anon.) Wahlenb.,Plantae,Bryophyta,Bryopsida,Dicranales,Fissidentaceae,Fissidens,species,,Brussels,BE,,native,native,,,,,,,,1872-07-31,2024-06-15,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,,FALSE,,,,
7827922,7827922,Microbryum curvicollum (Hedw.) R.H.Zander,Plantae,Bryophyta,Bryopsida,Pottiales,Pottiaceae,Microbryum,species,,Belgium,BE,,native,native,,,,,,,,1872-04-30,2024-03-17,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,TRUE,FALSE,FALSE,,,
7827922,7827922,Microbryum curvicollum (Hedw.) R.H.Zander,Plantae,Bryophyta,Bryopsida,Pottiales,Pottiaceae,Microbryum,species,,Flanders,BE,,native,native,,,,,,,,1872-04-30,2024-03-17,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,TRUE,FALSE,FALSE,,,
7827922,7827922,Microbryum curvicollum (Hedw.) R.H.Zander,Plantae,Bryophyta,Bryopsida,Pottiales,Pottiaceae,Microbryum,species,,Wallonia,BE,,native,native,,,,,,,,1872-04-30,2024-03-17,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,TRUE,FALSE,FALSE,,,
2676722,7830465,Bryum intermedium (Brid.) Blandow,Plantae,Bryophyta,Bryopsida,Bryales,Bryaceae,Ptychostomum,species,,Belgium,BE,,native,native,,,,,,,,1872-04-01,2024-12-08,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,TRUE,FALSE,,,,
2676722,7830465,Bryum intermedium (Brid.) Blandow,Plantae,Bryophyta,Bryopsida,Bryales,Bryaceae,Ptychostomum,species,,Flanders,BE,,native,native,,,,,,,,1872-04-01,2024-12-08,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,TRUE,FALSE,,,,
2676722,7830465,Bryum intermedium (Brid.) Blandow,Plantae,Bryophyta,Bryopsida,Bryales,Bryaceae,Ptychostomum,species,,Wallonia,BE,,native,native,,,,,,,,1872-04-01,2024-12-08,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,TRUE,FALSE,,,,
4277256,7844805,Lophozia capitata (Hook.) Macoun,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Lophoziaceae,Heterogemma,species,,Belgium,BE,,native,native,,,,,,,,1962-08-18,2024-12-18 14:19,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,,FALSE,,,,
4277256,7844805,Lophozia capitata (Hook.) Macoun,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Lophoziaceae,Heterogemma,species,,Flanders,BE,,native,native,,,,,,,,1962-08-18,2024-12-18 14:19,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,,FALSE,,,,
4277256,7844805,Lophozia capitata (Hook.) Macoun,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Lophoziaceae,Heterogemma,species,,Wallonia,BE,,native,native,,,,,,,,1962-08-18,2024-12-18 14:19,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,,FALSE,,,,
7846682,7846682,Syntrichia montana Nees,Plantae,Bryophyta,Bryopsida,Pottiales,Pottiaceae,Syntrichia,species,,Belgium,BE,,native,native,,,,,,,,1874-05-01,2025-01-29,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,TRUE,FALSE,FALSE,,,
7846682,7846682,Syntrichia montana Nees,Plantae,Bryophyta,Bryopsida,Pottiales,Pottiaceae,Syntrichia,species,,Flanders,BE,,native,native,,,,,,,,1874-05-01,2025-01-29,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,TRUE,FALSE,FALSE,,,
7846682,7846682,Syntrichia montana Nees,Plantae,Bryophyta,Bryopsida,Pottiales,Pottiaceae,Syntrichia,species,,Wallonia,BE,,native,native,,,,,,,,1874-05-01,2025-01-29,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,TRUE,FALSE,FALSE,,,
7846682,7846682,Syntrichia montana Nees,Plantae,Bryophyta,Bryopsida,Pottiales,Pottiaceae,Syntrichia,species,,Brussels,BE,,native,native,,,,,,,,1874-05-01,2025-01-29,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,TRUE,FALSE,FALSE,,,
7852051,7852051,Schistidium platyphyllum (Mitt.) Perss.,Plantae,Bryophyta,Bryopsida,Grimmiales,Grimmiaceae,Schistidium,species,,Belgium,BE,,native,native,,,,,,,,1999-04-04,2010-06-22,"Van Landuyt W, Brosens D, De Beer D (2025). Florabank2: a grid-based database on distribution of bryophytes in the northern part of Belgium (Flanders and the Brussels Capital region). Version 1.18. Research Institute for Nature and Forest (INBO). Occurrence dataset https://doi.org/10.15468/385t22 | De Beer, D., & Van Landuyt, W. (2019). Aanvullingen en correcties bij de Vlaamse checklist mossen (hauwmossen, levermossen, bladmossen). Dumortiera, 115, 3–27. https://doi.org/10.5281/zenodo.3553636",,,TRUE,FALSE,,,,
7852051,7852051,Schistidium platyphyllum (Mitt.) Perss.,Plantae,Bryophyta,Bryopsida,Grimmiales,Grimmiaceae,Schistidium,species,,Flanders,BE,,native,native,,,,,,,,1999-04-04,2010-06-22,"Van Landuyt W, Brosens D, De Beer D (2025). Florabank2: a grid-based database on distribution of bryophytes in the northern part of Belgium (Flanders and the Brussels Capital region). Version 1.18. Research Institute for Nature and Forest (INBO). Occurrence dataset https://doi.org/10.15468/385t22 | De Beer, D., & Van Landuyt, W. (2019). Aanvullingen en correcties bij de Vlaamse checklist mossen (hauwmossen, levermossen, bladmossen). Dumortiera, 115, 3–27. https://doi.org/10.5281/zenodo.3553636",,,TRUE,FALSE,,,,
7863767,7863767,Plagiomnium undulatum (Hedw.) T.J.Kop.,Plantae,Bryophyta,Bryopsida,Bryales,Mniaceae,Plagiomnium,species,,Belgium,BE,,native,native,,,,,,,,1845-01-01/1859-07-01,2025-11-21 15:04:37,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,,FALSE,,,,
7863767,7863767,Plagiomnium undulatum (Hedw.) T.J.Kop.,Plantae,Bryophyta,Bryopsida,Bryales,Mniaceae,Plagiomnium,species,,Flanders,BE,,native,native,,,,,,,,1845-01-01/1859-07-01,2025-11-21 15:04:37,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,,FALSE,,,,
7863767,7863767,Plagiomnium undulatum (Hedw.) T.J.Kop.,Plantae,Bryophyta,Bryopsida,Bryales,Mniaceae,Plagiomnium,species,,Wallonia,BE,,native,native,,,,,,,,1845-01-01/1859-07-01,2025-11-21 15:04:37,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,,FALSE,,,,
7863767,7863767,Plagiomnium undulatum (Hedw.) T.J.Kop.,Plantae,Bryophyta,Bryopsida,Bryales,Mniaceae,Plagiomnium,species,,Brussels,BE,,native,native,,,,,,,,1845-01-01/1859-07-01,2025-11-21 15:04:37,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,,FALSE,,,,
8226691,7863788,Bryum moravicum Podp.,Plantae,Bryophyta,Bryopsida,Bryales,Bryaceae,Rosulabryum,species,,Belgium,BE,,native,native,,,,,,,,1869-02-04,2023-09-06,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,TRUE,FALSE,,,,
8226691,7863788,Bryum moravicum Podp.,Plantae,Bryophyta,Bryopsida,Bryales,Bryaceae,Rosulabryum,species,,Flanders,BE,,native,native,,,,,,,,1869-02-04,2023-09-06,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,TRUE,FALSE,,,,
8226691,7863788,Bryum moravicum Podp.,Plantae,Bryophyta,Bryopsida,Bryales,Bryaceae,Rosulabryum,species,,Wallonia,BE,,native,native,,,,,,,,1869-02-04,2023-09-06,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,TRUE,FALSE,,,,
8226691,7863788,Bryum moravicum Podp.,Plantae,Bryophyta,Bryopsida,Bryales,Bryaceae,Rosulabryum,species,,Brussels,BE,,native,native,,,,,,,,1869-02-04,2023-09-06,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,TRUE,FALSE,,,,
7871586,7871586,Rhytidiadelphus subpinnatus (Lindb.) T.J.Kop.,Plantae,Bryophyta,Bryopsida,Hypnales,Hylocomiaceae,Rhytidiadelphus,species,,Belgium,BE,,uncertain,established,,,,,,,,1996-09-06,2014-03-29,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,,FALSE,,,,
7871586,7871586,Rhytidiadelphus subpinnatus (Lindb.) T.J.Kop.,Plantae,Bryophyta,Bryopsida,Hypnales,Hylocomiaceae,Rhytidiadelphus,species,,Wallonia,BE,,uncertain,established,,,,,,,,1996-09-06,2014-03-29,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,,FALSE,,,,
7878923,7878923,Orthotrichum schimperi Hammar,Plantae,Bryophyta,Bryopsida,Orthotrichales,Orthotrichaceae,Orthotrichum,species,,Belgium,BE,,native,native,,,,,,,,1993-06-05,2022-02-15,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,TRUE,FALSE,FALSE,,,
7878923,7878923,Orthotrichum schimperi Hammar,Plantae,Bryophyta,Bryopsida,Orthotrichales,Orthotrichaceae,Orthotrichum,species,,Flanders,BE,,native,native,,,,,,,,1993-06-05,2022-02-15,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,TRUE,FALSE,FALSE,,,
7878923,7878923,Orthotrichum schimperi Hammar,Plantae,Bryophyta,Bryopsida,Orthotrichales,Orthotrichaceae,Orthotrichum,species,,Wallonia,BE,,native,native,,,,,,,,1993-06-05,2022-02-15,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,TRUE,FALSE,FALSE,,,
2681621,7904558,Warnstorfia sarmentosa (Wahlenb.) Hedenäs,Plantae,Bryophyta,Bryopsida,Hypnales,Calliergonaceae,Sarmentypnum,species,,Belgium,BE,,native,native,,,,,,,,2001,2007,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,,FALSE,,,,
2681621,7904558,Warnstorfia sarmentosa (Wahlenb.) Hedenäs,Plantae,Bryophyta,Bryopsida,Hypnales,Calliergonaceae,Sarmentypnum,species,,Wallonia,BE,,native,native,,,,,,,,2001,2007,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,,FALSE,,,,
2676761,7906612,Bryum radiculosum Brid.,Plantae,Bryophyta,Bryopsida,Bryales,Bryaceae,Gemmabryum,species,,Belgium,BE,,native,native,,,,,,,,1871-11-01,2025-01-29,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,TRUE,FALSE,,,,
2676761,7906612,Bryum radiculosum Brid.,Plantae,Bryophyta,Bryopsida,Bryales,Bryaceae,Gemmabryum,species,,Flanders,BE,,native,native,,,,,,,,1871-11-01,2025-01-29,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,TRUE,FALSE,,,,
2676761,7906612,Bryum radiculosum Brid.,Plantae,Bryophyta,Bryopsida,Bryales,Bryaceae,Gemmabryum,species,,Wallonia,BE,,native,native,,,,,,,,1871-11-01,2025-01-29,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,TRUE,FALSE,,,,
2676761,7906612,Bryum radiculosum Brid.,Plantae,Bryophyta,Bryopsida,Bryales,Bryaceae,Gemmabryum,species,,Brussels,BE,,native,native,,,,,,,,1871-11-01,2025-01-29,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,TRUE,FALSE,,,,
4277379,7907701,Jungermannia caespiticia Lindenb.,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Endogemmaceae,Endogemma,species,,Belgium,BE,,native,native,,,,,,,,1946-04-04,2022-09-15,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,,FALSE,,,,
4277379,7907701,Jungermannia caespiticia Lindenb.,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Endogemmaceae,Endogemma,species,,Flanders,BE,,native,native,,,,,,,,1946-04-04,2022-09-15,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,,FALSE,,,,
4277379,7907701,Jungermannia caespiticia Lindenb.,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Endogemmaceae,Endogemma,species,,Wallonia,BE,,native,native,,,,,,,,1946-04-04,2022-09-15,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,,FALSE,,,,
7924391,7924391,Plagiomnium medium (Bruch & Schimp.) T.J.Kop.,Plantae,Bryophyta,Bryopsida,Bryales,Mniaceae,Plagiomnium,species,,Belgium,BE,,native,native,,,,,,,,1989-04-30,2021-04-29,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,,FALSE,,,,
7924391,7924391,Plagiomnium medium (Bruch & Schimp.) T.J.Kop.,Plantae,Bryophyta,Bryopsida,Bryales,Mniaceae,Plagiomnium,species,,Flanders,BE,,native,native,,,,,,,,1989-04-30,2021-04-29,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,,FALSE,,,,
7924391,7924391,Plagiomnium medium (Bruch & Schimp.) T.J.Kop.,Plantae,Bryophyta,Bryopsida,Bryales,Mniaceae,Plagiomnium,species,,Wallonia,BE,,native,native,,,,,,,,1989-04-30,2021-04-29,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,,FALSE,,,,
7935594,7935594,Sciuro-hypnum populeum (Hedw.) Ignatov & Huttunen,Plantae,Bryophyta,Bryopsida,Hypnales,Brachytheciaceae,Sciuro-hypnum,species,,Belgium,BE,,native,native,,,,,,,,1870-11-30,2024-09-22,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,TRUE,FALSE,FALSE,,,
7935594,7935594,Sciuro-hypnum populeum (Hedw.) Ignatov & Huttunen,Plantae,Bryophyta,Bryopsida,Hypnales,Brachytheciaceae,Sciuro-hypnum,species,,Flanders,BE,,native,native,,,,,,,,1870-11-30,2024-09-22,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,TRUE,FALSE,FALSE,,,
7935594,7935594,Sciuro-hypnum populeum (Hedw.) Ignatov & Huttunen,Plantae,Bryophyta,Bryopsida,Hypnales,Brachytheciaceae,Sciuro-hypnum,species,,Wallonia,BE,,native,native,,,,,,,,1870-11-30,2024-09-22,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,TRUE,FALSE,FALSE,,,
